type,location_name,region,latitude,longitude
,Keg Grove Brewing Company,IL,40.488526,-88.982996
Taproom,Kegg Brewing Company,PA,40.063065,-79.347464
Taproom,Kelly Brewing Company,CA,37.127736,-121.650141
Taproom,Kelly Green Brewing Co,NJ,39.730279,-75.129001
Taproom,Kelsey Creek Brewing,CA,38.977741,-122.838488
Taproom,Kennay Farms Distilling,IL,41.923291,-89.066707
Taproom,Keowee Brewing Company,SC,34.685497,-82.949614
Taproom,Kettle and Spoke Brewery LLC,CO,40.025912,-105.242758
Taproom,Keuka Brewing Co,NY,42.485625,-77.192159
Taproom,Keweenaw Brewing Co,MI,47.122063,-88.568779
Taproom,Keyhole Valley Brewing,WA,47.150568,-123.18218
Taproom,Kilowatt Brewing,CA,32.833107,-117.15652
Taproom,Kilt Check Brewing Co,NM,35.136434,-106.589463
Taproom,Kindred Spirit Brewing,VA,37.609776,-77.669901
,King Canary Brewing Company,NC,35.570591,-80.868438
Taproom,King Maker Brewing,FL,30.317794,-81.697101
Taproom,King's Court Brewing Company,NY,41.702119,-73.927496
Taproom,King's Road Brewing Company,NJ,39.897954,-75.032484
Taproom,Kings Brewing Company,CA,34.097954,-117.612185
Taproom,Kingston Standard Brewing Co,NY,41.926717,-73.992841
,Kinney Creek Brewery,MN,44.031035,-92.478203
Taproom,Kinslahger Brewing Company,IL,41.865426,-87.794195
Taproom,Kismet Brewing Company,MA,42.110155,-72.746832
Taproom,Klaus Brewing Company,TX,29.920251,-95.58418
Taproom,Klockow Brewing Company,MN,47.220791,-93.527747
Taproom,Klondike Brewing Co,AK,59.454461,-135.319922
Taproom,Knotted Root Brewing Company,CO,39.963718,-105.515295
Taproom,Knotty Brewing Co,CA,32.711745,-117.156784
Taproom,Kochendorfer Craft Brewing Company,OK,34.587763,-97.960264
Taproom,Kodiak Island Brewing Co LLC,AK,57.790645,-152.407275
Taproom,Koehler Brewing Co,PA,40.866535,-80.280327
Taproom,Kohanaiki,HI,19.697126,-156.038347
Taproom,Koi Pond Brewing Co,NC,35.957654,-77.801541
Taproom,Krauski's Brewskis The Hoppy Brewer,OR,45.500048,-122.430821
Taproom,Krikelkay Brewing Company,VA,37.365292,-78.833192
Taproom,Kuhnhenn Brewing Co,MI,42.527786,-83.046768
Taproom,LABrewatory,OR,45.540873,-122.673223
Taproom,LTD Brewery,MN,44.924606,-93.409697
Taproom,LTS Brewing Company,MN,44.044752,-92.510414
Taproom,LUKI Brewery,CO,39.814821,-105.164135
,La Dona Cerveceria,MN,44.979767,-93.296094
Taproom,La Verne Brewing,CA,34.095427,-117.771817
Taproom,Labyrinth Brewing Company,CT,41.767145,-72.526676
Taproom,Laconia Ale Works,NC,36.508568,-81.127143
Taproom,Lady Justice Brewing,CO,39.740409,-104.874704
,Lagerhaus No 5,MI,42.347566,-83.038589
Taproom,Lake Ann Brewing Co,MI,44.724293,-85.842919
Taproom,Lake Anne Brew House,VA,38.968401,-77.341193
Taproom,Lake Arrowhead Brewing Company,CA,34.249976,-117.193687
Taproom,Lake Bluff Brewing Company,IL,42.279863,-87.845313
Taproom,Lake Bums BrewCo LLC,MO,36.508947,-92.60238
Taproom,Lake Drum Brewing,NY,42.867784,-76.98094
Taproom,Lake Effect Brewing Company,IL,41.960102,-87.745861
Taproom,Lake Monster Brewing,MN,44.957591,-93.190768
Taproom,Lake Norman Brewery,NC,35.478637,-80.995666
Taproom,Lake Stevens Brewing Company,WA,48.016527,-122.063549
Taproom,Lake of the Ozarks Brewing Company,MO,38.10715,-92.688421
Taproom,Lakes & Legends Brewing Company,MN,44.96896,-93.279553
Taproom,Landlocked Ales,CO,39.657803,-105.083022
Taproom,Lantern Brewing,WA,47.698078,-122.345633
Taproom,Last Call Brewing Company,CA,37.757244,-120.83963
Taproom,Last Name Brewing,CA,34.109165,-117.690854
Taproom,Last Wave Brewing Company,NJ,40.090354,-74.052068
Taproom,Lasting Brass Craft Brewing,CT,41.586947,-73.081165
Taproom,Latchkey Brewing Company,CA,32.741853,-117.183641
Taproom,Late Start Brewing,FL,27.951273,-82.44751
Taproom,Late Start Brewing,FL,27.950922,-82.447873
Taproom,LauderAle,FL,26.083731,-80.128362
Taproom,Launch Pad Brewery,CO,39.700807,-104.789883
Taproom,Lauter Haus Brewing Co,NM,36.748601,-108.183408
Taproom,Laxton Hollow Brewing Works,OH,40.679632,-82.571769
Taproom,Lazy Beach Brewing,TX,27.653364,-97.372411
Taproom,Lazy Circles Brewing,OK,35.222823,-97.43812
,Lazy Duck Brewing,CA,37.374488,-121.90999
Taproom,Lazy Hiker Brewing Co,NC,35.180805,-83.384195
Taproom,Leadfoot Brewing,MA,42.194417,-72.598534
Taproom,Leaf & Hive,NM,35.656058,-106.000883
Taproom,Leashless Brewing,CA,34.278478,-119.29193
Taproom,Leaven Brewing Co,FL,27.854711,-82.31641
Taproom,Ledge Hill Brewing Co,NY,44.188339,-73.450867
Taproom,Left Nut Brewing Co,GA,34.253728,-83.847165
Taproom,Legacy Ale Works,FL,30.143087,-81.521021
Taproom,Legacy Brewing Company,CA,33.215402,-117.350779
Taproom,Legacy Caribbean Craft Brewery,FL,25.895556,-80.263046
Taproom,Lehmans Orchard Brewery and Farmhouse,MI,41.828676,-86.357587
Taproom,Lemons Mill Brewery,KY,37.760521,-84.839449
Taproom,Lenny Boy Brewing Co,NC,35.201449,-80.873598
Taproom,Level Beer,OR,45.560525,-122.510952
Taproom,Level Crossing Brewing Company,UT,40.716683,-111.894274
Taproom,Leveneleven Brewing,NC,36.059203,-79.823159
Taproom,Levi Garrison & Sons Brewing Company,MO,39.744438,-93.998876
Taproom,Liability Brewing Co,SC,34.861266,-82.39745
Taproom,Liars Bench Beer Company,NH,43.072532,-70.768676
Taproom,Liberation Brewing,CA,33.823167,-118.184683
Taproom,Liberty Street Brewing Co,MI,42.37919,-83.4613
Taproom,Lil Beaver Brewery,IL,40.457622,-88.97794
Taproom,Lil Paws Winery,OH,41.095615,-80.986289
Taproom,Lilly Pad Hopyard Brewery,TN,36.103217,-84.713712
Taproom,Limerick Brewing Company,IL,40.145547,-89.363197
,Limitless Brewing,KS,38.951467,-94.746098
Taproom,Lincoln Beer Company,CA,34.205986,-118.346878
Taproom,Lincoln's Beard Brewing Co,FL,25.732093,-80.31436
,Line Creek Brewing,GA,33.389993,-84.588815
Taproom,LineSider Brewing Company,RI,41.656218,-71.497954
Taproom,Lineage Brewing,OH,40.022554,-83.014136
Taproom,Links Brewing Company,PA,40.449213,-79.998069
Taproom,Lion's Tail Brewing,WI,44.185795,-88.461936
Taproom,Liquid Hero Brewery,PA,39.966645,-76.728653
Taproom,Liquid Mechanics Brewing Company,CO,39.999713,-105.10355
Taproom,Liquid Roots Brewing Project,NC,35.912734,-81.542325
Taproom,Liquid Shoes Brewing,NY,42.143068,-77.053535
,Liquid State Brewing Company,NY,42.438534,-76.507397
Taproom,Listermann Brewing Company,OH,39.14634,-84.472378
Taproom,Lithermans Limited Brewery,NH,43.181151,-71.524716
Taproom,Lithology Brewing,NY,40.734073,-73.445854
Taproom,Little Animals Brewery,TN,36.317308,-82.349386
Taproom,Little Brother Brewing,NC,36.068676,-79.790867
Taproom,Little City Brewing Co,NC,35.78496,-78.645001
Taproom,Little Fish Brewing Company,OH,39.33298,-82.129624
Taproom,Little House Brewing Company,CT,41.402576,-72.450883
Taproom,Little Machine,CO,39.747356,-105.024426
Taproom,Little Miss Brewing,CA,32.892155,-117.148359
Taproom,Little Red Barn Brewing,CT,41.925068,-73.077817
Taproom,Living Waters Brewing Company,TN,36.203198,-86.741474
Taproom,Living the Dream Brewing Co,CO,39.540363,-105.040134
Taproom,Lo Rez Brewing,IL,41.853766,-87.652805
Taproom,Loaded Question Brewing Co,NH,43.067588,-70.774992
,LocAle Brewing Company,MN,44.163762,-94.009782
Taproom,Local 315 Brewing Company,NY,43.080222,-76.289963
Taproom,Local Relic,CO,38.828725,-104.820383
Taproom,Locavore Beer Works,CO,39.608822,-105.036198
Taproom,Lock City Brewing,CT,41.077312,-73.518806
Taproom,Locust Cider & Brewing Company,WA,47.766248,-122.148475
Taproom,Locust Lane Craft Brewery,PA,40.035348,-75.555226
,Log Tavern Brewing,PA,41.318854,-74.800136
Taproom,Loggers Brewing Company,MI,43.405436,-84.051637
Taproom,Lone Eagle Brewing,NJ,40.504794,-74.862835
Taproom,Lone Oak Farm Brewing Company,MD,39.17724,-77.102649
Taproom,Lone Pine Brewing Company Gorham Tasting Room,ME,43.67915,-70.396809
Taproom,Lone Tree Brewing Co,CO,39.56245,-104.892972
Taproom,Lonesome Pine Brewing Co,VA,36.901274,-82.079772
,Long Live Beerworks,RI,41.809344,-71.426018
Taproom,Long Lot Farm Brewery,NY,41.383671,-74.259973
Taproom,Long Table Brewing,CO,39.758238,-104.928565
Taproom,Longship Brewery,CA,32.904146,-117.171401
Taproom,Look Long Brewing Company,OR,45.570704,-122.681732
Taproom,Lookout Brewing Company,NC,35.619204,-82.318085
Taproom,Lookout Farm Brewing And Cider Co,MA,42.263055,-71.309128
Taproom,Loose Rail Brewing,OH,39.843249,-82.807059
Taproom,Loose Screw Beer Co,ID,43.633514,-116.253643
Taproom,Lops Brewing,RI,42.007237,-71.51369
Taproom,Los Angeles Ale Works,CA,33.914839,-118.332177
,Lost Art Brewhouse,MI,42.989695,-85.751364
Taproom,Lost Cabin Beer Co,SD,44.083759,-103.24259
Taproom,Lost City Brewing Company,FL,25.888644,-80.170835
Taproom,Lost Evenings Brewing Co,KS,38.972378,-94.738119
,Lost Friend Brewing Company,CO,38.909016,-104.782312
Taproom,Lost Grove Brewing,ID,43.608181,-116.212792
Taproom,Lost Hiker Brewing Company,NM,33.334866,-105.581397
Taproom,Lost In the Wilds Brewing,PA,41.248677,-79.416356
Taproom,Lost Kingdom Brewery Firehouse Distillery,NY,42.677634,-76.822986
Taproom,Lost Sanity Brewing Co,MN,44.050671,-94.416999
,Lost Shoe Brewing and Roasting Company,MA,42.346367,-71.547282
Taproom,Lost Tavern Brewing,PA,40.580913,-75.341345
Taproom,Lost Towns Brewing Company,MA,42.30189,-72.211083
Taproom,Lost Way Brewery,NE,40.436632,-99.372279
Taproom,Lost Winds Brewing Company,CA,33.451768,-117.606868
Taproom,Lost Worlds Brewing Company,NC,35.480908,-80.882418
Taproom,Lot 50 Brewing,IL,39.611094,-87.694439
,Lot 9 Brewing Co,SC,32.327614,-80.934559
Taproom,Loudoun Brewing Co,VA,39.112816,-77.559069
Taproom,Love City Brewing Company,PA,39.960581,-75.155564
,LoveCraft Brewing Co,WA,47.566311,-122.625772
Taproom,Lovelady Brewing Company,NV,36.035255,-114.986006
Taproom,Low Road Brewing,LA,30.483184,-90.47037
Taproom,Low Tide Brewing,SC,32.741148,-80.04149
Taproom,Lower Forge Brewery,NJ,39.899161,-74.823756
,Lower Left Brewing Co,NC,35.182567,-80.880218
Taproom,Lowercase Brewing,WA,47.547858,-122.314826
Taproom,Lucky Envelope Brewing,WA,47.664806,-122.369221
Taproom,Lucky Hare Brewing Company Inc,NY,42.528153,-76.874913
Taproom,Lucky Luke Brewing Company,CA,34.61593,-118.141073
Taproom,Ludington Bay Brewing Co,MI,43.950699,-86.447472
Taproom,Ludlam Island Brewery,NJ,39.192255,-74.74312
Taproom,Lumberbeard Brewing LLC,WA,47.653811,-117.410056
Taproom,Luminous Brewhouse,WY,44.802981,-106.953755
Taproom,Lumpy Ridge Brewing Co,CO,40.36896,-105.504725
Taproom,Lunacy Brewing Company,NJ,39.881406,-75.078378
Taproom,Lunkenheimer Craft Brewing Co LLC,NY,43.049357,-76.562491
,Luppoleto Brewing Company,CT,41.927788,-72.628327
Taproom,Lupulin Brewing Sioux Falls,SD,43.524454,-96.77719
Taproom,Lydian Stone Brewing Company,PA,40.116058,-76.73574
Taproom,LynLake Brewery,MN,44.949042,-93.288473
Taproom,MAD Brewing Company,OH,41.142512,-81.873498
Taproom,MI Brewery Kayla Rae Cellars,MI,43.121055,-85.56092
Taproom,Machine House Brewery,WA,47.550357,-122.317192
Taproom,Mackenzie Brewing Company,MO,38.536751,-90.497374
Taproom,Mackinaw Trail Brewing Company Mackinaw Trail Winery and Brewery,MI,45.953358,-86.248067
Taproom,Macon Beer Company,GA,32.828311,-83.629969
Taproom,Macushla Brewing Co,IL,42.080575,-87.796676
Taproom,Mad Bomber Brewing Company,ID,47.756005,-116.787223
Taproom,Mad Fritz,CA,38.498718,-122.457314
Taproom,Mad Hatchet Brewing,IL,41.537243,-88.20072
Taproom,Mad Knight Brewing Company,TN,35.007674,-85.327558
Taproom,Mad Mole Brewing LLC,NC,34.212256,-77.834315
Taproom,Mad Princes Brewing,PA,40.324398,-75.061325
,Mad Russian Brewing Company,CO,38.613687,-107.982569
Taproom,Mad Science Brewing Company,MD,39.279029,-77.462059
Taproom,Mad Swede Brewing Co,ID,43.577724,-116.273189
,Maelstrom Brewing Company,WA,47.699254,-122.180886
Taproom,Magic City Brewing Company,OH,41.024718,-81.548446
Taproom,Maiden City Brewing Company LLC,KY,38.388894,-84.296682
Taproom,Main & Six Brewing Company,FL,30.343871,-81.654493
Taproom,Main Channel Brewing Company,AL,34.33742,-86.314222
Taproom,Main Line Brewery,VA,37.562181,-77.458009
Taproom,Main Sail Brewery Atwood Yacht Club,OH,40.54665,-81.239806
Taproom,Maize Valley Craft Brewery,OH,40.953905,-81.279194
Taproom,Makai Brewing Company,NC,33.953439,-78.459998
Taproom,Maker's Craft Brewery,VA,36.868082,-76.278573
Taproom,Maltese Brewing Company,VA,38.260808,-77.436632
Taproom,Man Skirt Brewing,NJ,40.853803,-74.829933
Taproom,ManaFirkin Brewing Company,NJ,39.689445,-74.243557
Taproom,Manatawny Creek Brewery,PA,40.298474,-75.715976
Taproom,Manhattan Brewing Company,KS,39.179681,-96.562211
Taproom,Maple Branch Craft Brewery,TX,32.758358,-97.354088
Taproom,Maple Island Brewing,MN,45.058072,-92.806506
Taproom,Maple Lawn Brewery,OH,39.02764,-82.034603
Taproom,Maplewood Brewing Company,IL,41.930752,-87.691064
Taproom,Marble Brewery Mav Lab,NM,35.130202,-106.529999
,Marion Brewing Company,OH,40.587642,-83.129352
Taproom,Mark Twain Brewing Company,MO,39.712879,-91.357532
Taproom,Marker 48 Brewing LLC,FL,28.534273,-82.524282
Taproom,Marsh Island Brewing Company,ME,44.884383,-68.671212
Taproom,Maryland Beer Company LLC,MD,39.615351,-75.838271
Taproom,Mash Cult Brewing,KY,39.009106,-84.626912
Taproom,Mash Lab Brewing,CO,40.437893,-104.968291
Taproom,MashCraft On Delaware,IN,39.79777,-86.152946
Taproom,Mason City Brewing,IA,43.15195,-93.19984
Taproom,Masthead Brewing Co,OH,41.504178,-81.685403
Taproom,Mastry's Brewing Co,FL,27.744592,-82.751296
Taproom,Mathews Brewing Company,FL,26.613611,-80.058192
Taproom,Maxline Brewing,CO,40.549826,-105.079287
Taproom,McFleshman's Brewing Co,WI,44.261277,-88.414126
Taproom,McHenry Brewing Company,IL,42.34667,-88.265389
Taproom,Mean Max Brew Works,NY,43.310056,-73.644443
Taproom,Mechanistic Brewing,PA,41.21491,-79.383716
,Medina Brewing Company,OH,41.135409,-81.863786
Taproom,Medusa Brewing Company,MA,42.390872,-71.56666
Taproom,Megaton Brewery,TX,30.064984,-95.226713
Taproom,Mellow Mink Brewing,PA,40.236134,-76.966429
Taproom,Menace Brewing Co,WA,48.76424,-122.486313
Taproom,Metal Monkey Brewing LLC,IL,41.644212,-88.077251
Taproom,Metier Brewing Company,WA,47.763741,-122.150647
Taproom,Metric Brewing Company,CO,38.849494,-104.773085
Taproom,Mica Town Brewing,NC,35.684245,-82.009705
Taproom,Michigan Brewing Works,MI,42.684706,-84.229604
Taproom,MickDuff's Brewing Co,ID,48.276387,-116.549784
Taproom,Midnight Oil Brewing,DE,39.612386,-75.764351
Taproom,Midnight Run Brewing,MD,39.426746,-77.402678
Taproom,Midnite Mine Brewpub,AK,64.845207,-147.714279
Taproom,Midwest Ale Works,IL,41.516985,-90.449299
Taproom,Midwest Coast Brewing Company,IL,41.885558,-87.680884
Taproom,Mighty River Brewing Company,CO,40.457266,-104.981937
Taproom,Mile Wide Beer Co,KY,38.246031,-85.732989
Taproom,Milk Room Brewing Company,MA,42.355127,-71.926521
Taproom,Milkhouse Brewery at Stillpoint Farm,MD,39.459336,-77.224723
Taproom,Millennial Brewing Company,FL,26.642921,-81.864339
Taproom,Millpond Brewing and Incubator,IL,38.461141,-90.087688
Taproom,Millwood Brewing Company,WA,47.685465,-117.28324
Taproom,Millyard Brewery,NH,42.754447,-71.459795
Taproom,Milton's Brewing,NM,32.420061,-104.228426
Taproom,Milton's Brewing,NM,32.420611,-104.225619
Taproom,Ministry of Brewing,MD,39.290851,-76.590157
Taproom,Mishigama Craft Brewing Ypsi Alehouse,MI,42.242433,-83.614195
Taproom,Missing Falls Brewery,OH,41.070515,-81.526769
Taproom,Missouri Breaks Brewing,MT,48.090155,-105.642327
Taproom,Mistress Brewing Company,IA,41.747486,-93.60169
Taproom,MoMac Brewing Company,VA,36.863273,-76.39829
Taproom,MobCraft Beer,WI,43.026157,-87.917032
Taproom,Mobtown Brewing Co,MD,39.283919,-76.562481
Taproom,Mockery Brewing,CO,39.771238,-104.979727
Taproom,Moderation Brewing,ME,43.916296,-69.965337
Taproom,Modern Methods Brewing Company,OH,41.235655,-80.818651
Taproom,Modicum Brewing,WI,44.807934,-91.468189
Taproom,Mojave Brewing Company,NV,36.034094,-114.984021
Taproom,Moksa Brewing Co,CA,38.78193,-121.242178
Taproom,Molly's Pint Brewpub,IL,37.764721,-89.336415
Taproom,Molly's Blind Dog Brewery,VA,37.353732,-77.449398
Taproom,Momentum Brewhouse,FL,26.328589,-81.745975
Taproom,Momentum Brewhouse,FL,26.331433,-81.789821
Taproom,Monhegan Brewing Co,ME,43.759254,-69.32043
,Monka Brewing Company,WA,47.754404,-122.313687
Taproom,Monkey Wrench Brewing Company LLC,GA,34.042998,-84.059669
Taproom,Monkish Brewing Co,CA,33.846322,-118.310478
Taproom,Montavilla Brew Works,OR,45.519327,-122.58337
Taproom,Montclair Brewery,NJ,40.816935,-74.211276
,Montgomery Brewing Company,MN,44.441346,-93.582822
Taproom,Montross Brewery,VA,38.093502,-76.834046
Taproom,Monumental Beer Works,CO,39.074379,-108.575422
Taproom,Monzula Farm Brewery Vineyard 22,OH,40.306238,-80.974062
Taproom,Moonshot Brewing,WA,46.228758,-119.241187
Taproom,Moose Lake Brewing Company,MN,46.44754,-92.767673
Taproom,Mosinee Brewing Company,WI,44.792949,-89.703347
Taproom,Moss Mill Brewing,PA,40.148354,-75.022416
Taproom,Mother Stewart's Brewing Co,OH,39.926638,-83.812018
Taproom,Mother Tucker Brewery,CO,39.913219,-104.956206
Taproom,Mother Tucker Brewery Louisville,CO,39.961712,-105.167083
Taproom,Motion Craft Brewed,NY,40.679663,-73.455737
,Motor Row Brewing,IL,41.849967,-87.623291
Taproom,Mount Ida Reserve,VA,37.873277,-78.483567
Taproom,Mountain Cowboy Brewing Company,CO,40.098493,-104.938042
Taproom,Mountain Hops Brewhouse,WY,42.856015,-106.297923
Taproom,Mountain Lakes Brewing Company,WA,47.65527,-117.418452
Taproom,Mountain Layers Brewing Company,NC,35.428874,-83.445924
Taproom,Mountain Toad Brewing,CO,39.757968,-105.224475
Taproom,Mountain Town Brewing Co,MI,43.595966,-84.810754
Taproom,Mountain Valley Brewing,VA,36.715616,-79.705503
Taproom,Mountain View Brewing Company,PA,40.960369,-75.327157
Taproom,Moustache Brewing Co,NY,40.920562,-72.667869
Taproom,Mt Lowe Brewing Company,CA,34.143217,-118.026365
Taproom,Mt Tabor Brewing Co,OR,45.521676,-122.65417
Taproom,Muckraker Beermaker,NJ,41.106905,-74.590085
Taproom,Muddy River Farm Brewery,NY,42.313853,-75.340633
Taproom,Muffleheads brewery,OH,41.271256,-82.433119
Taproom,Mule & Elk Brewing Co,WA,47.19382,-120.932215
Taproom,Mully's Brewery,MD,38.510415,-76.647824
Taproom,Mumford Brewing Company,CA,34.04598,-118.242119
Taproom,Municipal Brew Works,OH,39.400939,-84.563807
Taproom,Muskellunge Brewing Company,OH,40.802039,-81.377058
Taproom,Mustang Sally Brewing Co,VA,38.893055,-77.437431
Taproom,My Old Kentucky Foam,KY,38.210006,-84.558538
Taproom,Myriad Brewing Company,IN,37.968641,-87.573801
Taproom,NOBO Brewing Company,FL,26.555048,-80.071282
Taproom,Naked Brewing Co,PA,40.147432,-75.026921
Taproom,Nano 108 Brewing Co,CO,38.866426,-104.718056
Taproom,Nansemond Brewing Station,VA,36.727531,-76.580391
Taproom,Naples Beach Brewery,FL,26.159399,-81.758412
Taproom,Narrative Fermentations,CA,37.317353,-121.873062
Taproom,Narrow Gauge Brewing Company,MO,38.798889,-90.318979
Taproom,Narrow Path Brewing Company,OH,39.268459,-84.258772
Taproom,Natural State Beer Company,AR,36.316693,-94.190238
Taproom,Naughty Monk Brewery L L C,FL,27.47526,-82.433025
Taproom,Naughty Oak Brewing Company,CA,34.864948,-120.448243
,Nauti Dog Brewing Co,NC,35.527858,-77.402899
,Navigation Brewing Co,MA,42.639759,-71.319477
Taproom,Neon Groundhog Brewery Majestic Oak Winery,OH,41.488392,-83.868025
Taproom,Never Summer Brewing Co,CO,40.085306,-105.941464
Taproom,New Anthem Beer Project,NC,34.234099,-77.947755
Taproom,New Anthem Beer Project,NC,34.216328,-77.946085
Taproom,New Bohemia Brewing Co,CA,36.966585,-121.964711
Taproom,New Boswell Brewing Co,IN,39.833857,-84.889454
Taproom,New Braunfels Brewing,TX,29.703212,-98.127124
Taproom,New City Brewery,MA,42.27526,-72.658588
Taproom,New District Brewing Company,VA,38.843668,-77.089665
Taproom,New Glory Craft Brewery,CA,38.536117,-121.402207
Taproom,New Helvetia Brewing Company,CA,38.560711,-121.489955
,New Madison Brewing,IN,38.78867,-85.406343
Taproom,New Magnolia Brewing Co,TX,29.800278,-95.421975
Taproom,New Oberpfalz Brewing,IN,41.522581,-87.426747
Taproom,New Smyrna Beach Brewing Co,FL,29.025279,-80.922373
Taproom,New Terrain Brewing Company,CO,39.779625,-105.186206
Taproom,New Union Brewing,MI,42.93327,-85.342171
Taproom,New Village Brewery and Taproom,NC,35.029293,-76.694526
Taproom,NewSylum Brewing Co,CT,41.401,-73.287854
Taproom,Newgrass Brewing Company,NC,35.290262,-81.540031
Taproom,Newtown Brewing Company,PA,40.227464,-74.90999
Taproom,Next Level Brewing Company,TN,35.976158,-83.923487
,Niantic Public House and Brewery,CT,41.323948,-72.193494
Taproom,Nickel Beer Company,CA,33.07657,-116.590538
Taproom,Nightshade and Dark's Pandemonium Brewing,IL,42.36323,-87.832198
Taproom,Nimble Brewing,MO,39.092112,-94.578633
Taproom,Nimble Hill Brewing Co,PA,41.613273,-76.046877
Taproom,Nine Maidens Brewing Company,NY,43.150626,-77.56628
Taproom,Nine State Brewery,FL,28.837296,-82.331686
Taproom,No Boat Brewing Company,WA,47.528238,-121.870342
Taproom,No Clue Craft Brewery,CA,34.098166,-117.608212
,No Quarter Brewing Co,CA,38.547923,-122.80566
Taproom,No Worries Brewing Company,CT,41.349954,-72.892859
Taproom,NoFo Brew Co,GA,34.316539,-84.061913
Taproom,Noble Ale Works,CA,33.808478,-117.882805
,Noble Jay Brewing Company,CT,41.321083,-72.245639
,Noble Roots Brewing,WI,44.517516,-87.943517
Taproom,Noble Savage Brewing Company,NY,40.864026,-73.630512
Taproom,Noble Shepherd Craft Brewery,NY,42.811239,-77.46306
Taproom,Nocterra Brewing Company,OH,40.159645,-83.078478
Taproom,Nod Hill Brewery,CT,41.273419,-73.444769
Taproom,Nomad Brewing LLC,NJ,39.973042,-74.834846
Taproom,Nomadic Beerworks,TX,30.224419,-97.760503
Taproom,Noon Whistle Brewing,IL,41.862156,-88.00079
Taproom,Nor Cal Brewing Co,CA,39.714817,-121.822601
Taproom,Norbrook Farm Brewery,CT,41.990399,-73.138587
Taproom,Norfork Brewing Company,AR,36.207555,-92.286268
Taproom,Normaltown Brewing Co,GA,33.970011,-83.389673
Taproom,North 47 Brewing Co,WA,47.300999,-122.435429
Taproom,North Brewery,NY,42.102019,-76.048547
Taproom,North Fork Brewing Company,NY,40.919223,-72.662059
Taproom,North Haven Brewing Company,ME,44.128046,-68.871981
Taproom,North High Taproom,OH,39.988647,-83.005683
Taproom,North Jetty Brewing,WA,46.333156,-124.054574
Taproom,North Sound Brewing Co,WA,48.431519,-122.370159
Taproom,Northern Pine Brewing,CA,33.199905,-117.376822
Taproom,Northspur Brewing Co,CA,39.413797,-123.35431
Taproom,Northville Winery and Brewery,MI,42.437282,-83.475293
Taproom,Northwest Peaks Brewery,WA,47.550753,-122.27707
Taproom,Notaviva Craft Fermentations,VA,39.252885,-77.747774
Taproom,Novel Brewing Company,CA,37.848463,-122.28512
Taproom,Novel Strand Brewing,CO,39.718505,-104.992366
Taproom,Nowhere In Particular Cabinet of Curiosity,OH,39.674855,-84.115668
Taproom,O'Neil & Sons Brewing Company,TX,28.615569,-96.622988
Taproom,ODD Muse Brewing,TX,32.939354,-96.833201
Taproom,OMNI Brewing Company,MN,45.126445,-93.425404
Taproom,ONCO Fermentations,NY,42.790432,-76.122223
Taproom,OOGA Brewing Company,WI,43.453954,-88.836549
Taproom,OVAL Craft Brewing,NY,44.683195,-73.447397
Taproom,Oak & Iron Brewing Co,MA,42.656263,-71.147338
Taproom,Oak City Brewing Company,NC,35.79391,-78.47673
Taproom,Oak Hills Brewing,CA,34.415421,-117.396991
Taproom,Oak Road Brewery,SC,33.023589,-80.171772
Taproom,Oakholm Brewing,MA,42.194551,-72.081718
Taproom,Oaklyn Springs Brewery,NC,35.616367,-78.733458
Taproom,Obec Brewing,WA,47.666694,-122.372521
Taproom,Obercreek Brewing Company,NY,41.587497,-73.932665
Taproom,Ocean View Brew Works,CA,37.894201,-122.299939
Taproom,Oceanside Brewing Company,CA,33.212778,-117.352221
Taproom,Ocelot Brewing Co,VA,38.962973,-77.49915
Taproom,Octonia Stone Brew Works,VA,38.232858,-78.369107
Taproom,Odd Alewives Farm Brewery,ME,44.099077,-69.366124
Taproom,Odd Bird Brewing,NJ,40.4077,-74.981026
Taproom,Odd Breed Wild Ales,FL,26.232226,-80.12468
Taproom,Odd Colony Brewing Company,FL,30.416082,-87.215562
,Odd Logic Brewing Company,PA,40.105133,-74.859469
Taproom,Odd Man Rush,AK,61.319115,-149.581407
Taproom,Odd Otter Brewing Company,WA,47.256751,-122.439818
Taproom,Oddball Brewing,NH,43.130758,-71.45243
Taproom,Oddstory Brewing Co,TN,35.043957,-85.30425
Taproom,Oden Brewing Company,NC,36.064065,-79.803498
Taproom,Odyssey Beerwerks,CO,39.800871,-105.058979
Taproom,Off Camber Brewing,WA,47.198093,-122.277635
Taproom,Off Color Brewing The Mousetrap,IL,41.907881,-87.652123
Taproom,Off the Grid Brewing Co,CA,34.498933,-117.18281
,Ogopogo Brewing,CA,34.095904,-118.088708
Taproom,Ogres Brewing,WA,47.931819,-122.389901
,Ohio Brewing Co,OH,39.981336,-82.993459
,Ohm Brewing Company,CO,39.745931,-105.144081
Taproom,Oil City Beer Company,WY,42.851239,-106.275296
Taproom,Oklawaha Brewing Company,NC,35.314549,-82.458915
Taproom,Okoboji Brewing Co,IA,43.405979,-95.125991
Taproom,Old 99 Brewing Co,OR,43.254013,-123.353354
Taproom,Old Armor Beer Company,NC,35.496459,-80.62594
Taproom,Old Bisbee Brewing,AZ,31.443094,-109.913371
Taproom,Old Bridge Brewing Co,OH,39.649236,-81.856757
Taproom,Old Bull Brewing,MT,47.015726,-114.230246
,Old Caz Beer,CA,38.356281,-122.709944
Taproom,Old Coast Ales,FL,29.89171,-81.298972
